,Unnamed: 0,가게명,메인메뉴,지역(구),구체적 위치,후기,x,y,카테고리1
904,904,심플리커피 경복궁,"커피, 루프탑",종로구,서울특별시 종로구 신문로2가 1-196,"캐주얼한, 테이크아웃",126.989596958769,37.5735911586198,카페
905,905,익선취향 익선동,"파스타, 로제파스타",종로구,서울특별시 종로구 익선동 166-70,"예쁜, 점심식사, 저녁식사, 반려동물동반",126.970923057907,37.5758070057727,음식점
906,906,aoc 서촌,"아메리카노, 카페라떼",종로구,서울특별시 종로구 내자동 128-1,"깔끔한, 반려동물동반",126.97049877526,37.5757904123062,카페
907,907,내자상회 서촌,"카페, 쑥라떼",종로구,서울특별시 종로구 내자동 142,"예쁜, 반려동물동반, 배달",127.004819556235,37.5811094149907,카페
908,908,b2 프로젝트 혜화,"카페, 와플",종로구,서울특별시 종로구 동숭동 130-11,"예쁜, 반려동물동반",126.964173155945,37.5819307382547,카페
909,909,하이버 서촌,"카페, 빵",종로구,서울시 종로구 누상동 166-127,"지역주민이찾는, 테이크아웃, 반려동물동반, 야외좌석(테라스), 제로페이, 배달",126.973666093445,37.5790626714898,카페
910,910,33마켓 서촌,"카페, 찻집",종로구,서울특별시 종로구 통의동 2-1 보안여관 신관1층,"조용한, 바자리",126.968894428168,37.5801881133753,카페
911,911,레종데트르 서촌,"디저트, 디저트카페",종로구,서울특별시 종로구 누하동 21-1,"고급스러운, 테이크아웃, 반려동물동반, 제로페이, 배달",126.991624258718,37.5767425485657,카페
912,912,카페사사 종로,"카페, 한옥카페",종로구,서울특별시 종로구 권농동 144-1,"경관/야경이좋은, 야외테라스, 좌식, 반려동물동반",126.996895177718,37.5860296169888,카페
913,913,별달밤 종로구,"카페, 홍차",종로구,서울특별시 종로구 명륜1가 98-1,"예쁜, 반려동물동반",126.981621535198,37.5799329164912,카페
914,914,월영당 서울 북촌,"카페, 쑥떡",종로구,서울특별시 종로구 소격동 122-3,"이국적/이색적, 반려동물동반",126.971594825012,37.5796453145505,카페
915,915,쁘띠통 서촌,베이커리,종로구,서울특별시 종로구 창성동 136,"크리스마스, 반려동물동반",126.998547805685,37.5822176365157,카페
916,916,창경궁로240 대학로,"카페, 이색카페",종로구,서울특별시 종로구 명륜4가 188-20,"예쁜, 야외테라스, 정원",126.968598822307,37.5796787032805,카페
917,917,소이로움 서촌,"비건, 비건식당",종로구,서울특별시 종로구 누하동 58-1,"예쁜, 점심식사, 저녁식사, 반려동물동반",126.992475182963,37.5737859019562,음식점
918,918,헤리티지클럽 종로,"커피, 카페",종로구,서울특별시 종로구 봉익동 1-1,"캐주얼한, 반려동물동반",126.9788651909,37.6091972043697,카페
919,919,옥수산장 종로구,"백숙, 토종닭",종로구,서울특별시 종로구 평창동 5-1 옥수산장,"반려동물동반, 주차",126.978518818865,37.6093328308336,음식점
920,920,호랑이 을지로,"커피, 라떼",중구,서울특별시 중구 산림동 207-2,"캐주얼한, 점심식사, 테이크아웃, 반려동물동반",126.960950121331,37.6262693332367,카페
921,921,팔레드 신 명동,"베이징덕, 딤섬",중구,서울특별시 중구 회현동1가 194-19,"고급스러운, 점심식사, 저녁식사, 예약필수, 반려동물동반, 무료주차",126.99542739784,37.5675235050637,음식점
922,922,브레라 버티고개역,"이탈리아음식, 파스타",중구,서울시 중구 신당동 366-440,"이국적/이색적, 점심식사, 저녁식사, 반려동물동반",127.00699378739,37.5483234951473,음식점
923,923,심세정 신당역,베이커리,중구,서울특별시 중구 흥인동 88,"캐주얼한, 아침식사, 점심식사, 저녁식사, 반려동물동반",127.017024252527,37.5660555448361,카페
924,924,빠우 을지로,도넛,중구,서울특별시 중구 산림동 207-2 대림상가 3층 라열 361호,"서민적인, 아침식사, 점심식사, 테이크아웃, 반려동물동반, 주차",126.99542739784,37.5675235050637,카페
925,925,드므 을지로,"루프탑, 와인바",중구,서울특별시 중구 을지로3가 320-24,"이국적/이색적, 저녁식사, 바자리",126.99148573265,37.5654745119021,음식점
926,926,을지빈 을지로,"카페, 젤리",중구,서울특별시 중구 을지로3가 296-6,"예쁜, 점심식사, 반려동물동반",126.992215487183,37.5652044436348,카페
927,927,드로우에스프레소바 서울중구,"카페, 디저트",중구,서울특별시 중구 중림동 473-5,"깔끔한, 반려동물동반",126.967914720016,37.5598275179298,카페
928,928,문화식당 신당,"오므라이스, 파스타",중구,서울특별시 중구 신당동 140-3,"캐주얼한, 점심식사, 저녁식사, 바자리, 반려동물동반, 배달",127.019835042556,37.5654685576335,음식점
929,929,팔팔식당 장충동,"돈부리, 일본식덮밥",중구,서울특별시 중구 장충동2가 40-2,"캐주얼한, 점심식사, 저녁식사, 반려동물동반, 배달",127.005172872802,37.5611991170955,음식점
930,930,오프셋커피 약수역,"커피, 카페",중구,서울특별시 중구 신당동 340-83,"조용한, 바자리",127.012663976443,37.5573991367752,카페
931,931,VERY KITCHEN 서울역,"레스토랑, 김치찜",중구,서울특별시 중구 만리동1가 62-36,"고급스러운, 저녁식사, 반려동물동반, 배달",126.967975178246,37.5558137718137,음식점
932,932,사마르칸트 본점,우즈베키스탄,중구,서울시 중구 광희동1가 162,"이국적/이색적, 점심식사, 저녁식사, 반려동물동반",127.005926629811,37.5650373266295,음식점
933,933,분카샤 을지로점,"카페, 후르츠산도",중구,서울특별시 중구 을지로3가 302-2,"예쁜, 반려동물동반",126.992007312393,37.5654088657481,카페
934,934,커피그래 약수역,"커피, 카페",중구,서울시 중구 신당동 422-1,"깔끔한, 테이크아웃, 반려동물동반, 무료주차, 배달",127.00995437841,37.5562176480756,카페
935,935,커피빈 동대입구역점,"커피, 한옥카페",중구,서울시 중구 장충동2가 188-4,"경관/야경이좋은, 점심식사, 정원, 야외좌석, 반려동물동반",127.00517051792,37.559878796392,카페
936,936,루엘 드 샹들리에 을지로,"와인바, 까페",중구,서울특별시 중구 을지로3가 320-27,"예쁜, 저녁식사, 반려동물동반, 제로페이",126.991260592894,37.565541079063,음식점
937,937,헤베커피 충무로,"커피, 카페",중구,서울 중구 필동2가 99 낙원빌딩,"깔끔한, 반려동물동반",126.995993711775,37.5587659300783,카페
938,938,호텔수선화 을지로,"카페, 와인바",중구,서울특별시 중구 을지로3가 302-18,"이국적/이색적, 저녁식사, 반려동물동반",126.991684010561,37.5657298683265,카페
939,939,카페157 서울중구,"카페, 디저트",중구,서울특별시 중구 산림동 207-2,"빈티지, 반려동물동반",126.99542739784,37.5675235050637,카페
940,940,공일부엌 서울역,"한식, 김치찜",중구,서울특별시 중구 만리동1가 62-27 1층,"서민적인, 점심식사, 저녁식사, 야외테라스",126.968181278261,37.5560556552729,음식점
941,941,이멜다분식 을지로,"분식, 오므라이스",중구,서울특별시 중구 산림동 207-1,"깔끔한, 점심식사, 저녁식사, 반려동물동반",126.995368505665,37.5680488733938,음식점
942,942,베로나 을지로,"크로플, 카페",중구,서울시 중구 을지로3가 320-24 은광빌딩 3층,"이국적/이색적, 반려동물동반, 제로페이",126.99148573265,37.5654745119021,카페
943,943,악어지로 중구,카페,중구,서울특별시 중구 산림동 207-2 3층 가나열 369호,반려동물동반,126.99542739784,37.5675235050637,카페
944,944,MANRI199 서울중구,"맥주, 수제맥주",중구,서울특별시 중구 만리동1가 62-19,"예쁜, 저녁식사, 반려동물동반, 야외좌석(테라스)",126.967716839024,37.5554660965956,음식점
945,945,오헤어22 서울중구,bar,중구,서울특별시 중구 만리동1가 62-11,"이국적/이색적, 저녁식사, 야외테라스, 바자리",126.96784149165,37.5556160566117,음식점
946,946,안경할머니곱창 신당역,"곱창, 양념막창",중구,서울시 중구 황학동 522,"서민적인, 점심식사, 저녁식사, 포장가능, 연탄불, 배달",127.020831914996,37.5679833358124,음식점
947,947,무네이 을지로,"카페, 와인바",중구,서울 중구 인현동1가 114-2 2층,"힙한분위기, 반려동물동반, 배달",126.993953495633,37.5637433997993,카페
948,948,조옥당 신당동,"족발, 보쌈",중구,서울특별시 중구 신당동 377-143,"캐주얼한, 점심식사, 저녁식사, 셀프바, 반려동물동반, 주차",127.011342359263,37.5570204017376,음식점
949,949,가배도 명동,"커피, 카페",중구,서울 중구 남산동1가 5-2 1층,"조용한, 반려동물동반",126.985127467527,37.5604148769543,카페
950,950,한강쌀롱 서울역,"비스트로, 파스타",중구,서울특별시 중구 만리동1가 62-35,"캐주얼한, 점심식사, 저녁식사, 반려동물동반",126.967866377007,37.5559095182924,음식점
951,951,티프 동대문,"카페, 커피",중구,서울특별시 중구 쌍림동 22-16 지하1층,"캐주얼한, 반려동물동반",127.004350102061,37.5642262283296,카페
952,952,구복식당 또와또와 신당동,"낙지볶음, 한식",중구,서울특별시 중구 신당동 164-28,"깔끔한, 반려동물동반, 배달",127.021811484336,37.5633351003944,음식점
953,953,백만불식품 을지로,"가맥, 고추장찌개",중구,서울시 중구 산림동 117,"서민적인, 저녁식사, 반려동물동반",126.9961110816,37.567401714931,음식점
954,954,옵튼 서울역,"카페, 쿠키",중구,서울특별시 중구 만리동1가 62-32,"예쁜, 테이크아웃, 반려동물동반, 반려동물동반",126.968052435398,37.5559089380838,카페
955,955,펄시커피 신당동,"커피, 카페",중구,서울특별시 중구 신당동 405-25 1층 펄시커피,"예쁜, 점심식사, 반려동물동반",127.009643549853,37.5593322412898,카페
956,956,르템플 을지로,"와인바, 피자",중구,서울시 중구 을지로3가 295-3,"이국적/이색적, 점심식사, 저녁식사, 바자리, 주차",126.992416664003,37.5659112881659,음식점
957,957,add coffee & lounge 을지로,"카페, 커피",중구,서울특별시 중구 주교동 112,"캐주얼한, 점심식사, 테이크아웃, 반려동물동반",126.999001415672,37.5681073445404,카페
958,958,After Jerk Off 을지로,"와인바, 아시안",중구,서울특별시 중구 저동2가 15,"이국적/이색적, 저녁식사, 바자리, 반려동물동반",126.990455772326,37.5650413242866,음식점
959,959,종종서울 서울역,"술집, 한식주점",중구,서울특별시 중구 만리동1가 62-16,"캐주얼한, 저녁식사, 좌식테이블, 야외자리",126.967393134098,37.5555327715672,음식점
960,960,동부면옥 동부시장,"냉면, 함흥냉면",중랑구,서울시 중랑구 면목동 182-34,"서민적인, 점심식사, 저녁식사, 반려동물동반, 주차",127.075787241265,37.590886184215,음식점
961,961,포츠 커피바 상봉,"크림라떼, 핸드드립",중랑구,서울특별시 중랑구 상봉동 201,"지역주민이찾는, 테이크아웃, 반려동물동반, 바테이블, 반려동물동반",127.087522890911,37.5991158292502,카페
962,962,개인공간 망우역,"카페, 디저트",중랑구,서울특별시 중랑구 신내동 495-35,"캐주얼한, 반려동물동반",127.095705791845,37.5999060432394,카페
963,963,글리풀커피 상봉동,"커피, 카페",중랑구,서울특별시 중랑구 상봉동 136-50,테이크아웃,127.074296879375,37.5928675118777,카페
964,964,구하나 사가정,"와인바, 와인",중랑구,서울특별시 중랑구 면목동 601-21,"캐주얼한, 저녁식사, 좌식테이블, 반려동물동반, 배달",127.087709411431,37.5814720141511,음식점
965,965,열혈셰프 면목동본점,"쭈꾸미, 쭈꾸미볶음",중랑구,서울특별시 중랑구 면목동 1545,"연예인맛집, 저녁식사, 반려동물동반, 주차, 배달",127.081720632706,37.5823558617405,음식점
966,966,세훈 면목동,"베이커리, 과자점",중랑구,서울특별시 중랑구 면목동 149-13,"예쁜, 반려동물동반",127.082118737734,37.5867251309957,카페
967,967,로만티카 상봉,"와인바, 와인",중랑구,서울특별시 중랑구 상봉동 86-33,"분위기좋은, 저녁식사, 반려동물동반, 제로페이, 주차",127.090874188406,37.5947202445283,음식점
968,968,부촌디저트 상봉동,"디저트, 다쿠아즈",중랑구,서울특별시 중랑구 상봉동 124-84 1층,"가성비좋은, 테이크아웃, 반려동물동반, 배달",127.081095869789,37.5926434646624,카페
969,969,용마쉼터 망우동,"삼겹살, 백숙",중랑구,서울특별시 중랑구 망우동 산69-1,"서민적인, 점심식사, 저녁식사, 반려동물동반, 주차",127.106237858773,37.5942580012942,음식점
970,970,소년커피 상봉역,"커피, 카페",중랑구,서울 중랑구 상봉동 102-79,"아늑한, 테이크아웃, 반려동물동반",127.086406247048,37.5949138893134,카페
971,971,상봉커피 중랑구,"커피, 카이막",중랑구,서울특별시 중랑구 면목동 133-1,"감성적인, 테이크아웃, 반려동물동반, 반려동물동반, 배달",127.083747926638,37.5919293787461,카페
972,972,디오리진 중랑역,"크로플, 카페",중랑구,서울특별시 중랑구 상봉동 129-11,"깔끔한, 테이크아웃, 반려동물동반, 반려동물동반, 제로페이",127.076609743589,37.593558265245,카페
973,973,숯불닭갈비에 반하닭 사가정,"닭갈비, 숯불닭갈비",중랑구,서울특별시 중랑구 면목동 458-1,"서민적인, 저녁식사, 놀이방, 반려동물동반, 주차, 배달",127.088678331057,37.5834191475225,음식점
